DAILY_STRESS,SOCIAL_NETWORK,ACHIEVEMENT,BMI_RANGE,TODO_COMPLETED,DAILY_STEPS,SLEEP_HOURS,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_HOBBY,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
5,10,3,1,1,6,4,1,4,0,1,21 to 35,Female,556.4
4,9,1,1,4,10,8,1,4,1,10,21 to 35,Male,677
2,10,5,1,6,5,8,2,5,4,8,36 to 50,Female,735.5
1,10,7,1,4,8,7,1,7,4,10,21 to 35,Male,681.5
3,6,4,1,8,6,6,2,6,5,5,21 to 35,Male,655.4
5,5,2,1,5,8,5,2,1,2,10,21 to 35,Male,630.1
3,2,3,1,6,8,5,2,5,1,6,36 to 50,Female,667.5
5,10,6,1,7,6,8,1,10,3,10,51 or more,Female,717
4,1,2,2,8,3,8,2,10,0,7,36 to 50,Male,639.9
0,5,1,2,5,5,6,2,3,1,7,51 or more,Female,697.7
5,6,3,2,6,6,6,2,3,1,3,21 to 35,Female,602.7
3,10,2,2,6,8,7,2,4,0,5,36 to 50,Male,652.6
3,10,7,1,6,7,7,2,8,2,4,21 to 35,Female,684.7
3,2,1,2,2,3,5,2,2,0,1,51 or more,Female,598.5
3,5,0,2,0,5,7,2,6,0,1,21 to 35,Male,589.1
0,4,2,1,10,5,9,2,7,4,7,51 or more,Female,679.6
0,1,0,2,1,6,10,2,4,0,8,51 or more,Female,600.1
5,10,1,2,2,2,6,2,2,2,10,36 to 50,Male,629.1
5,4,1,2,2,2,6,2,2,2,7,36 to 50,Male,595.1
3,2,3,1,3,5,6,2,10,1,9,21 to 35,Male,672.2
2,4,3,1,8,1,7,2,10,1,5,36 to 50,Female,703.9
3,9,4,1,4,5,7,2,5,0,5,36 to 50,Female,623.1
2,10,1,2,5,5,6,1,2,1,1,36 to 50,Male,616.1
5,10,2,2,3,1,9,2,10,2,8,51 or more,Female,687.3
4,1,2,2,8,3,8,2,10,0,6,36 to 50,Male,629.7
3,5,1,2,3,3,7,2,3,1,3,21 to 35,Female,605.7
1,3,2,1,8,10,5,2,4,3,10,51 or more,Female,741
2,10,2,1,6,3,6,2,0,0,3,Less than 20,Male,624.2
5,5,3,1,5,8,6,1,5,2,3,36 to 50,Female,618.4
1,10,7,1,10,10,7,1,10,6,10,21 to 35,Female,744.8
1,10,5,1,9,5,8,2,9,10,10,Less than 20,Female,755.9
3,10,4,1,7,10,6,2,2,2,10,21 to 35,Female,717.4
2,10,5,1,7,2,5,2,4,1,3,21 to 35,Female,674.8
3,10,10,1,5,4,6,2,6,0,10,51 or more,Female,712.8
5,2,0,2,2,1,10,1,4,0,10,51 or more,Male,560
2,10,6,1,7,3,7,2,5,1,6,51 or more,Male,700.9
3,10,4,1,6,4,6,2,8,3,5,36 to 50,Female,702.6
5,4,3,1,3,4,7,2,6,0,2,21 to 35,Female,612.7
3,5,2,1,7,4,8,2,3,3,10,51 or more,Male,663.9
1,10,2,2,8,6,6,2,10,4,10,36 to 50,Male,730.2
4,8,2,1,8,5,8,2,7,1,2,21 to 35,Male,667.5
2,6,4,1,7,4,8,2,10,3,3,21 to 35,Female,713.2
4,5,6,1,7,9,9,1,7,4,8,21 to 35,Female,670.2
2,6,5,1,4,7,6,1,5,7,7,Less than 20,Female,635.2
5,7,2,2,1,5,5,2,2,5,10,51 or more,Female,641.4
2,10,10,2,5,8,8,2,5,2,3,Less than 20,Female,673.2
1,8,1,1,9,9,7,2,3,4,10,36 to 50,Female,686.8
4,5,3,2,7,2,7,2,5,2,4,51 or more,Female,632.7
2,4,2,1,4,4,10,1,2,3,6,21 to 35,Female,633.7
3,10,10,1,4,8,7,2,5,3,5,Less than 20,Female,703.6
4,8,1,2,1,4,7,2,10,1,6,36 to 50,Male,646.7
5,10,5,2,7,10,7,2,10,3,9,36 to 50,Female,698.9
5,10,8,1,10,7,7,2,7,4,10,Less than 20,Female,684.7
5,6,4,1,0,10,7,1,3,1,10,21 to 35,Female,646.2
3,1,3,1,10,1,10,2,5,1,1,51 or more,Male,641.6
3,10,7,2,8,7,7,2,8,6,4,51 or more,Male,681.3
3,10,7,2,8,7,7,2,8,6,4,51 or more,Male,681.3
4,4,4,2,5,6,7,1,5,2,3,36 to 50,Male,604.6
3,10,5,1,8,10,7,2,10,8,10,36 to 50,Female,763.5
5,9,5,1,5,10,7,1,3,7,2,51 or more,Female,658.1
3,10,0,2,4,9,7,1,9,10,10,21 to 35,Female,661.3
3,4,4,2,7,5,7,2,3,4,3,21 to 35,Female,636.7
4,10,1,2,2,10,8,2,3,0,2,Less than 20,Male,609
5,7,10,1,2,6,8,2,10,1,3,21 to 35,Female,660.9
3,6,1,2,5,6,6,2,3,1,10,21 to 35,Female,614.6
4,4,1,2,6,4,8,2,6,1,10,36 to 50,Female,650.3
1,3,0,1,3,1,10,2,2,2,7,21 to 35,Female,653.5
4,10,0,1,5,10,6,2,4,1,10,36 to 50,Male,680
4,10,2,1,5,10,6,2,4,3,10,36 to 50,Male,683.4
3,5,3,1,4,8,7,1,2,1,10,51 or more,Female,627.1
3,5,2,1,7,2,7,2,3,5,4,51 or more,Male,631
3,8,2,1,1,3,8,1,6,4,5,21 to 35,Female,645
2,10,5,1,5,1,6,2,10,1,2,36 to 50,Female,700.3
5,6,0,2,8,1,5,2,4,2,10,51 or more,Female,645.7
1,10,10,1,10,10,8,2,10,2,10,21 to 35,Female,760.3
4,4,2,2,4,3,7,1,6,2,4,21 to 35,Female,595.5
0,6,5,1,9,8,9,2,5,1,10,51 or more,Female,744.8
2,7,4,2,6,2,8,2,5,2,4,21 to 35,Female,632.9
3,10,8,1,8,7,7,2,10,4,5,21 to 35,Female,715.3
1,5,4,1,6,2,8,1,10,2,2,Less than 20,Female,660.1
1,5,4,1,6,2,8,1,10,2,2,Less than 20,Female,660.1
2,10,8,1,9,7,6,2,10,1,2,36 to 50,Male,708.3
2,10,8,1,9,7,6,2,10,1,2,36 to 50,Male,708.3
3,8,2,2,3,5,7,2,6,1,1,36 to 50,Female,616.3
1,4,3,2,8,4,7,2,5,2,4,51 or more,Male,638.2
4,1,2,1,2,2,6,2,3,8,9,36 to 50,Male,651.2
2,5,5,1,6,1,6,2,1,8,7,36 to 50,Male,668
4,3,0,2,3,1,4,2,3,0,0,51 or more,Female,552
5,5,3,2,3,6,5,1,5,2,5,21 to 35,Female,605.9
5,5,3,2,3,6,5,1,5,2,5,21 to 35,Female,605.9
3,5,4,1,5,8,9,1,5,3,10,21 to 35,Female,704
2,10,10,1,8,7,8,2,7,8,10,Less than 20,Female,759.7
4,2,1,1,4,5,6,2,2,2,5,21 to 35,Male,638.2
0,2,10,1,9,2,8,2,10,3,3,51 or more,Male,711.1
1,10,0,2,3,4,7,2,10,2,10,51 or more,Male,645
4,3,2,2,8,4,8,1,5,3,10,36 to 50,Female,663.9
4,5,10,1,3,3,8,2,1,3,7,36 to 50,Female,658.6
1,7,1,1,2,4,7,2,1,2,6,Less than 20,Male,631.4
5,0,0,2,1,1,10,1,1,0,3,21 to 35,Male,544.7
1,3,2,2,5,8,8,2,2,0,3,36 to 50,Female,620.5
5,10,4,2,4,2,8,2,3,1,3,51 or more,Female,629.5
4,10,10,2,6,3,7,1,10,0,10,51 or more,Female,643.1
5,3,2,2,1,3,6,2,5,1,10,21 to 35,Male,656.5
4,2,2,1,2,3,6,2,5,2,10,21 to 35,Male,665
3,6,3,1,5,2,6,2,5,8,7,21 to 35,Female,671.6
1,2,3,2,3,3,6,2,5,1,6,51 or more,Male,648
1,10,1,2,5,2,6,1,3,6,2,51 or more,Female,639.3
4,10,4,2,8,9,6,1,7,3,6,21 to 35,Female,616.9
2,3,6,1,8,8,7,2,10,2,7,21 to 35,Female,700.2
3,5,7,1,7,9,6,2,7,9,8,36 to 50,Male,701.9
1,5,3,1,2,6,6,1,6,8,7,51 or more,Male,680.9
3,10,3,1,5,10,7,2,0,1,7,21 to 35,Male,704
4,10,5,2,6,2,9,2,10,5,6,36 to 50,Female,670.5
5,10,3,2,8,2,8,2,10,7,10,51 or more,Female,694.1
4,0,2,1,1,1,10,1,2,0,10,21 to 35,Male,602.5
5,5,7,2,6,10,8,2,2,1,2,21 to 35,Male,634.5
3,10,7,2,7,9,7,2,10,7,10,51 or more,Male,732.7
4,10,2,2,3,9,6,1,10,10,4,51 or more,Female,662.8
1,10,2,1,0,10,7,2,10,1,10,21 to 35,Male,670
3,4,1,2,3,6,6,2,6,1,2,36 to 50,Male,618
1,1,5,2,3,8,7,2,2,2,3,51 or more,Female,627.1
3,2,1,2,4,10,6,2,7,1,5,51 or more,Female,623.9
3,2,1,2,4,10,6,2,7,1,5,51 or more,Female,623.9
4,10,4,1,3,8,5,2,3,1,3,Less than 20,Female,667.5
1,2,5,1,8,10,6,1,10,0,5,21 to 35,Female,707.2
2,6,3,2,1,4,8,1,10,2,7,21 to 35,Female,635
4,10,5,2,8,8,7,2,4,0,0,36 to 50,Female,662.8
3,3,0,2,6,3,7,2,7,2,10,36 to 50,Female,636.3
4,0,0,1,0,1,7,1,0,0,1,21 to 35,Female,581.5
3,3,4,2,1,2,8,1,3,3,10,51 or more,Female,638
4,10,10,2,8,10,5,2,10,10,1,36 to 50,Female,742.7
3,10,2,1,6,10,7,2,4,1,3,21 to 35,Female,678.5
1,10,2,1,9,10,7,1,5,3,7,36 to 50,Female,681.9
3,7,0,2,5,3,6,2,2,1,2,36 to 50,Female,591.9
0,6,0,1,0,1,8,2,1,3,0,Less than 20,Male,620.8
1,10,4,2,0,2,6,2,4,0,0,21 to 35,Female,610.4
5,6,5,2,6,2,7,2,4,4,7,21 to 35,Female,637.8
1,5,5,1,8,7,7,2,7,3,3,21 to 35,Male,686.4
5,10,0,2,1,9,5,1,5,1,4,36 to 50,Female,625.2
2,6,10,1,4,7,9,1,10,2,7,36 to 50,Female,698.7
2,10,6,2,8,4,8,2,7,10,10,36 to 50,Male,699.6
4,10,3,1,6,5,7,2,6,3,10,36 to 50,Male,674.1
4,5,1,2,7,2,8,2,5,0,1,36 to 50,Female,609.1
0,7,5,2,4,6,8,2,7,6,10,51 or more,Male,688.1
4,1,1,2,3,1,9,1,1,0,8,21 to 35,Female,566.6
3,6,3,1,4,3,6,2,0,3,6,21 to 35,Male,697.3
4,4,1,1,7,8,8,2,2,1,5,36 to 50,Female,678.3
0,9,1,1,0,5,6,1,3,4,7,36 to 50,Male,639.9
4,10,2,1,3,2,7,1,6,3,10,Less than 20,Female,639.5
2,8,3,1,8,7,8,2,2,2,10,Less than 20,Female,690
3,1,4,1,7,8,9,2,4,5,7,21 to 35,Female,670
3,8,5,1,0,9,7,2,10,2,8,21 to 35,Female,669.8
3,8,5,1,0,9,7,2,10,2,8,21 to 35,Female,669.8
4,10,2,2,3,6,6,2,6,2,3,Less than 20,Female,633.3
1,1,4,1,1,5,4,1,6,1,10,51 or more,Female,634.4
0,1,4,1,5,2,7,2,5,1,7,36 to 50,Female,659.9
2,6,4,1,3,5,7,1,3,3,3,36 to 50,Male,640.1
4,3,2,2,1,1,9,1,5,1,5,36 to 50,Female,617.6
5,2,0,1,0,10,9,1,2,1,10,21 to 35,Female,605.8
5,0,6,2,0,1,8,1,3,2,2,21 to 35,Female,547.7
1,6,7,2,4,6,7,2,4,3,4,21 to 35,Male,669.2
2,10,4,1,1,3,9,1,5,2,4,21 to 35,Female,648.6
3,4,4,2,7,2,5,1,5,3,9,51 or more,Male,634
4,7,7,2,8,3,9,2,7,7,10,51 or more,Female,684.3
4,7,7,2,8,3,9,2,7,7,10,51 or more,Female,684.3
1,8,5,1,3,7,9,2,7,4,10,36 to 50,Male,725.9
4,6,2,2,4,1,7,2,10,1,5,36 to 50,Female,598.5
2,8,6,2,8,5,7,2,7,1,5,51 or more,Female,720
3,3,6,1,6,1,8,2,4,0,3,51 or more,Female,644.6
5,10,4,2,6,10,7,2,3,7,5,36 to 50,Female,685.3
1,10,10,1,10,7,8,2,3,3,10,51 or more,Female,732.5
1,10,10,1,10,7,8,2,3,3,10,51 or more,Female,732.5
3,10,5,2,1,2,6,2,6,3,10,51 or more,Female,690.3
2,5,3,1,8,3,6,1,10,2,6,21 to 35,Female,668.4
2,8,2,1,6,6,7,2,5,4,7,21 to 35,Female,684.5
3,6,4,1,8,7,5,2,6,7,8,51 or more,Male,691.1
3,6,6,1,7,7,5,2,5,5,8,51 or more,Male,691.1
5,5,4,1,2,10,7,2,10,4,5,36 to 50,Male,680.2
2,10,0,1,8,10,4,1,10,0,10,51 or more,Male,662.6
2,3,4,2,7,5,8,2,10,1,4,36 to 50,Female,660.7
2,3,4,2,7,5,8,2,10,1,4,36 to 50,Female,660.7
4,9,9,1,10,1,8,2,0,8,9,51 or more,Female,697.3
4,10,10,1,10,5,6,2,10,9,1,51 or more,Female,706.2
3,10,3,1,7,5,6,2,4,3,6,21 to 35,Male,679
3,10,3,1,7,8,7,2,10,1,4,36 to 50,Female,684.9
3,10,10,1,5,10,6,2,10,2,6,Less than 20,Female,707.2
2,10,2,1,2,3,7,2,3,1,4,36 to 50,Male,629.5
3,10,7,2,4,6,7,2,10,3,7,36 to 50,Female,684.5
5,5,0,2,5,1,6,2,1,0,4,21 to 35,Male,584.7
3,4,4,2,3,1,7,1,5,2,4,21 to 35,Female,629.1
3,4,4,2,3,1,7,1,5,2,4,21 to 35,Female,629.1
2,3,2,1,1,1,9,2,8,6,4,21 to 35,Female,655
2,4,3,2,6,5,9,2,4,5,7,21 to 35,Female,655.8
3,9,3,2,7,8,7,2,4,6,5,51 or more,Female,686.6
3,8,6,1,5,7,8,2,6,4,3,36 to 50,Male,683.2
2,5,6,2,1,3,8,2,6,3,0,21 to 35,Female,612.7
2,10,5,1,4,4,5,2,10,2,4,36 to 50,Female,688.8
1,2,0,2,5,10,8,2,10,5,10,51 or more,Female,722.9
1,2,0,2,5,10,8,2,10,5,10,51 or more,Female,722.9
1,5,4,1,5,4,8,1,8,2,5,51 or more,Male,674.1
5,10,7,2,8,7,7,2,10,1,10,36 to 50,Female,701.7
3,6,3,2,4,3,7,2,3,1,1,36 to 50,Female,636.3
1,10,1,2,3,5,7,2,8,2,10,51 or more,Female,682.6
3,10,2,2,7,4,8,2,10,8,2,36 to 50,Female,672.4
5,7,0,1,1,1,9,1,0,0,10,Less than 20,Female,571.7
4,8,2,2,4,5,5,1,8,1,2,51 or more,Female,604
5,4,1,1,6,5,6,1,1,6,10,21 to 35,Male,650.1
3,6,2,1,5,8,8,2,2,2,8,Less than 20,Male,652.8
1,6,5,2,8,8,7,2,3,2,3,21 to 35,Female,654.3
1,10,1,1,4,8,7,1,8,2,7,36 to 50,Male,676.4
2,9,3,2,4,6,7,2,1,2,8,36 to 50,Male,648.8
2,9,3,2,4,6,7,2,1,2,8,36 to 50,Male,648.8
3,8,8,1,9,7,9,2,5,1,8,51 or more,Female,729.3
1,5,5,2,5,5,7,2,7,5,7,21 to 35,Female,703
4,10,2,1,6,1,6,2,3,0,10,51 or more,Female,669.7
1,4,10,1,10,10,6,2,6,6,7,51 or more,Male,734.4
5,10,1,2,1,2,7,2,4,8,10,51 or more,Female,678.6
3,10,4,1,8,6,8,2,7,1,7,51 or more,Male,713.6
3,10,3,2,4,4,7,2,10,1,2,36 to 50,Female,648.4
2,10,3,1,7,2,6,1,2,1,3,36 to 50,Female,642.7
3,6,5,2,6,1,6,2,10,8,10,21 to 35,Female,732.6
3,9,5,2,8,9,7,2,10,8,10,51 or more,Female,719.1
3,10,3,1,7,9,6,2,5,5,7,21 to 35,Male,713.8
1,5,7,1,3,8,6,2,5,2,8,Less than 20,Male,672.8
2,10,2,1,10,10,7,2,10,1,2,36 to 50,Female,676.8
0,5,7,1,3,10,9,1,5,5,7,36 to 50,Male,702.7
4,10,5,2,2,9,6,2,5,5,5,36 to 50,Male,639
4,6,2,1,10,10,7,2,8,1,7,21 to 35,Female,671.7
2,7,3,1,8,10,7,2,3,6,10,Less than 20,Male,710.8
2,5,0,2,4,3,7,1,1,0,5,Less than 20,Female,583.6
3,5,8,1,8,5,7,2,5,1,5,36 to 50,Male,694.5
3,10,2,2,8,10,8,1,5,5,5,21 to 35,Female,683.8
4,10,5,1,1,10,7,2,6,1,7,51 or more,Male,671.7
3,6,0,2,8,5,7,1,5,0,1,21 to 35,Female,594.2
3,8,2,1,2,3,8,2,2,3,5,36 to 50,Female,662
1,10,2,1,8,10,8,2,5,10,10,51 or more,Female,770.5
1,10,4,1,2,5,7,2,6,1,4,Less than 20,Female,663.9
4,10,2,1,7,3,7,2,7,5,7,36 to 50,Female,683.9
3,7,3,1,4,6,7,2,5,2,6,36 to 50,Male,672.6
2,10,1,1,4,3,6,1,4,1,10,36 to 50,Female,654.8
4,1,7,2,8,5,6,2,10,9,3,21 to 35,Female,643.3
3,10,1,2,0,10,10,1,2,1,3,36 to 50,Female,631.5
3,10,0,2,4,7,6,2,2,7,3,51 or more,Female,625
1,4,1,1,3,2,9,2,4,1,7,36 to 50,Female,648.4
3,10,4,2,6,6,7,1,5,5,7,21 to 35,Female,652.2
1,5,1,1,0,2,8,2,10,6,6,51 or more,Female,675.4
4,10,2,1,6,4,7,1,2,2,8,21 to 35,Female,631.4
1,2,1,2,3,3,7,1,2,10,10,51 or more,Female,666.9
3,9,1,1,3,3,6,2,2,1,1,36 to 50,Female,629.3
5,8,7,1,5,6,6,2,8,10,10,21 to 35,Female,723.4
5,10,3,1,5,2,6,2,3,1,2,36 to 50,Female,624
4,10,2,2,7,3,6,1,4,6,10,21 to 35,Female,646.3
2,6,4,1,10,10,8,2,4,3,7,36 to 50,Female,687.2
1,10,7,1,8,1,7,1,1,4,4,51 or more,Male,690.3
5,3,1,2,2,3,10,2,3,1,10,36 to 50,Male,611.4
3,10,3,2,5,4,7,2,10,1,7,36 to 50,Male,662
4,10,4,2,8,10,9,1,6,8,5,21 to 35,Female,692.5
3,10,5,2,7,3,8,1,10,10,2,36 to 50,Male,655.2
3,10,2,1,8,5,7,2,3,1,5,36 to 50,Female,697.9
2,8,7,1,3,3,8,2,3,0,7,21 to 35,Female,675.6
3,10,4,2,8,7,7,2,2,1,3,36 to 50,Female,640.5
4,5,4,1,3,3,4,2,1,10,5,Less than 20,Female,632.3
4,6,2,1,4,5,6,2,3,8,3,36 to 50,Female,687.5
3,8,3,2,9,10,5,2,3,0,1,21 to 35,Female,639
3,8,7,2,3,4,8,2,4,7,5,21 to 35,Female,658.8
4,10,5,2,7,9,8,1,5,3,3,21 to 35,Female,666.6
4,8,2,1,6,7,7,2,4,4,5,21 to 35,Male,650.7
4,4,4,1,8,6,8,2,10,3,8,36 to 50,Female,666
2,4,8,1,8,4,6,2,7,4,8,36 to 50,Female,692.4
3,5,5,1,4,7,8,1,9,4,7,21 to 35,Male,674.7
3,3,2,1,1,4,7,1,3,1,10,21 to 35,Male,605.9
3,3,2,1,1,4,7,1,3,1,10,21 to 35,Male,605.9
5,5,10,1,6,2,7,2,10,4,1,36 to 50,Female,678.6
5,4,0,1,0,2,6,1,10,2,2,21 to 35,Male,562.8
2,6,4,1,7,1,8,2,4,1,3,51 or more,Male,663.3
3,6,1,1,7,8,7,2,5,1,7,51 or more,Male,676.4
5,10,0,2,2,3,5,2,4,1,1,51 or more,Female,583.2
3,8,2,1,7,2,6,2,5,1,10,21 to 35,Male,659.7
2,6,1,2,2,10,7,2,10,1,2,21 to 35,Female,646.2
0,10,0,1,3,6,10,1,1,0,7,21 to 35,Male,635.8
4,2,3,2,8,7,7,2,3,2,4,36 to 50,Male,671.1
4,2,3,2,8,7,7,2,3,2,4,36 to 50,Male,671.1
3,5,3,1,1,3,7,1,2,1,5,21 to 35,Female,595.5
3,5,3,1,1,3,7,1,2,1,5,21 to 35,Female,595.5
4,10,5,2,1,2,8,1,5,1,2,36 to 50,Female,607.4
3,10,2,2,8,6,7,2,7,1,2,36 to 50,Male,660.7
3,3,3,2,9,10,7,1,10,0,1,36 to 50,Female,619
1,10,3,1,5,10,8,2,10,4,10,Less than 20,Male,736.5
5,10,7,1,8,10,8,2,9,9,9,36 to 50,Male,750.1
5,10,10,2,10,10,10,1,10,10,10,Less than 20,Male,735.2
1,10,10,2,4,9,8,1,7,10,5,Less than 20,Male,707.4
5,10,3,1,0,10,9,2,0,0,8,Less than 20,Female,634.7
5,10,0,2,2,8,7,2,1,1,4,Less than 20,Female,608.4
5,5,4,2,6,1,6,1,2,6,4,Less than 20,Male,613.6
1,10,4,2,5,3,8,2,10,8,5,Less than 20,Male,684.1
4,10,3,1,0,7,7,1,1,0,3,Less than 20,Female,623.5
3,8,5,2,6,8,8,1,10,2,10,Less than 20,Female,663
5,10,5,2,5,10,6,1,5,5,5,Less than 20,Male,634.1
0,10,10,1,10,10,9,2,10,10,10,Less than 20,Male,787.7
4,10,5,1,5,7,7,1,3,3,5,Less than 20,Female,645.6
5,5,1,1,0,10,3,1,0,2,0,Less than 20,Male,589.3
3,10,4,2,5,6,5,1,0,0,5,Less than 20,Male,624.6
1,10,0,1,6,2,8,2,4,2,6,Less than 20,Male,672
5,10,2,1,5,4,8,2,4,0,1,51 or more,Male,638.4
5,4,0,1,2,1,7,2,0,5,10,Less than 20,Male,610.4
5,5,1,1,1,1,5,1,0,8,6,Less than 20,Female,603.2
4,5,8,1,9,8,8,2,10,10,6,Less than 20,Male,741.2
1,7,1,2,1,2,7,2,1,3,4,Less than 20,Male,595.3
3,9,4,2,3,2,8,2,4,1,5,Less than 20,Female,644.8
3,6,10,2,2,8,6,2,10,4,5,Less than 20,Female,626.9
3,5,7,1,5,7,6,1,3,6,4,Less than 20,Male,653.9
3,4,4,2,1,8,7,1,1,4,3,Less than 20,Male,605
2,10,10,1,9,10,7,2,9,7,10,Less than 20,Male,755
5,3,0,1,0,1,3,1,0,2,0,Less than 20,Male,543.3
0,10,3,1,9,10,8,2,10,3,8,Less than 20,Male,728
4,10,1,1,0,9,5,2,1,2,0,Less than 20,Female,604.8
1,8,0,1,5,2,7,1,1,1,2,Less than 20,Female,634.4
2,9,6,1,7,4,6,2,7,2,5,Less than 20,Male,694.1
2,9,4,1,8,9,6,2,6,3,6,Less than 20,Female,693.4
4,10,3,2,3,3,7,1,6,3,3,Less than 20,Female,614.2
5,6,2,2,1,10,6,1,3,2,4,Less than 20,Male,601.8
4,3,5,1,3,5,9,1,3,3,4,Less than 20,Female,626.9
4,10,5,1,5,7,7,1,5,6,6,Less than 20,Female,662.6
4,9,6,2,5,8,6,1,6,9,5,Less than 20,Male,640.5
2,5,1,1,8,7,8,1,5,2,5,Less than 20,Female,656
5,6,0,2,2,10,6,1,0,0,10,Less than 20,Male,574.6
5,5,1,1,1,1,5,1,0,6,6,Less than 20,Female,593
4,4,1,1,2,4,4,1,2,1,1,Less than 20,Female,569.6
3,10,8,1,10,8,7,1,1,7,7,Less than 20,Female,691.7
3,10,0,2,1,1,7,1,0,3,10,Less than 20,Male,564.5
0,10,10,1,10,10,8,2,10,10,10,Less than 20,Male,816.4
2,5,1,1,8,7,8,1,5,2,5,Less than 20,Female,656
4,10,3,1,3,5,8,1,5,0,4,Less than 20,Female,626.7
4,6,8,1,0,6,9,1,4,4,3,Less than 20,Male,630.5
2,6,0,2,4,4,6,2,3,1,7,Less than 20,Male,614.2
0,10,5,1,9,8,8,1,10,4,3,Less than 20,Male,685.1
0,10,10,1,10,10,9,2,10,10,10,Less than 20,Male,818.3
3,5,1,2,1,8,6,1,0,4,10,Less than 20,Male,582.7
3,9,3,2,3,1,8,2,4,1,5,Less than 20,Female,649.7
2,10,3,1,7,10,7,2,6,4,6,Less than 20,Male,705.7
2,2,3,1,4,10,7,2,7,3,4,Less than 20,Male,649.6
1,5,0,1,0,1,8,2,10,6,10,Less than 20,Male,648
5,5,5,2,5,8,5,2,7,10,10,51 or more,Male,687.9
5,3,1,1,1,1,7,1,3,1,3,Less than 20,Female,578.1
4,6,2,1,3,8,9,1,2,2,1,Less than 20,Male,629.2
2,6,0,2,4,4,6,2,3,1,7,Less than 20,Male,614.2
4,10,5,1,6,5,7,2,1,4,5,Less than 20,Female,684.3
3,10,7,1,7,9,7,1,1,7,9,Less than 20,Female,688.5
4,10,3,1,3,5,8,1,5,0,5,Less than 20,Female,631.8
2,10,4,1,3,10,6,2,10,6,3,Less than 20,Male,714
3,8,2,1,10,10,4,2,2,2,1,Less than 20,Female,654.1
0,10,10,1,6,7,10,1,6,5,7,Less than 20,Male,724.4
2,6,0,2,4,4,6,2,3,1,7,Less than 20,Male,614.2
5,5,0,1,1,5,7,2,10,3,7,Less than 20,Male,611.2
3,4,8,2,5,6,7,2,6,2,10,Less than 20,Male,652.2
2,3,1,1,2,2,6,1,0,1,3,Less than 20,Male,600.2
1,7,9,1,8,7,7,2,3,7,8,Less than 20,Female,718.7
0,5,5,2,5,5,6,2,5,5,5,Less than 20,Male,677.3
2,7,8,1,7,7,9,2,6,2,5,Less than 20,Female,685.1
4,8,5,1,7,8,5,1,10,2,5,Less than 20,Female,647.1
2,10,4,2,10,10,10,1,10,10,10,Less than 20,Male,721.6
5,5,0,1,0,4,7,2,10,2,4,Less than 20,Male,590.6
2,10,0,2,0,3,6,1,0,0,2,Less than 20,Female,561.3
4,3,1,2,3,2,3,2,4,10,3,Less than 20,Male,596.2
2,9,3,1,10,10,8,2,2,3,4,Less than 20,Female,695.7
2,10,5,2,3,5,10,1,3,7,10,Less than 20,Male,630.5
4,10,2,2,5,6,4,2,0,0,2,Less than 20,Male,627.8
5,3,1,1,1,1,7,1,1,1,1,Less than 20,Female,571.3
1,5,7,2,8,3,8,2,6,4,7,Less than 20,Male,677.3
1,10,10,1,5,4,6,1,0,10,0,Less than 20,Male,641.4
1,10,0,2,0,5,5,1,5,4,0,Less than 20,Male,612.5
4,5,2,2,3,6,6,1,10,6,6,Less than 20,Male,624.8
3,10,4,1,0,5,6,1,2,2,5,Less than 20,Male,639.9
5,4,0,1,0,4,6,1,10,2,3,Less than 20,Male,566.6
0,8,4,1,5,4,7,2,5,4,7,Less than 20,Male,682.4
3,10,7,1,4,10,7,2,9,8,10,Less than 20,Male,719.3
1,6,3,2,6,8,4,2,1,4,7,Less than 20,Female,629.9
2,10,2,1,1,1,8,1,3,10,4,Less than 20,Male,631
4,4,5,1,5,8,7,2,0,0,4,Less than 20,Female,659.4
3,10,2,1,5,10,9,1,3,4,3,Less than 20,Male,638.1
2,0,3,1,8,2,1,1,6,9,5,Less than 20,Male,606
4,10,4,2,5,2,8,2,7,2,7,51 or more,Male,694.1
5,7,4,1,3,7,8,1,5,4,10,Less than 20,Male,698.5
0,10,4,1,6,10,8,2,10,7,8,Less than 20,Male,738.2
3,10,8,2,8,10,8,2,10,2,4,51 or more,Male,705.9
3,10,10,1,10,7,7,2,8,3,5,Less than 20,Male,722.1
3,7,1,2,3,10,8,1,3,5,2,Less than 20,Female,627.7
3,10,10,1,8,8,7,2,10,2,5,Less than 20,Male,725.7
2,10,0,2,1,3,7,1,0,0,1,Less than 20,Female,564.9
4,10,2,1,5,7,8,1,3,1,4,Less than 20,Female,630.5
1,5,0,1,0,1,8,2,10,5,10,Less than 20,Male,644.6
5,10,8,2,5,7,9,2,3,8,0,Less than 20,Male,654.5
2,10,2,1,8,2,7,2,5,3,5,Less than 20,Male,665
1,10,5,1,9,10,10,2,10,5,10,Less than 20,Male,740.3
4,10,5,2,5,1,6,2,3,1,2,36 to 50,Female,642.5
1,4,3,2,0,3,3,1,4,8,1,Less than 20,Male,598.1
1,10,3,1,6,10,7,1,1,2,10,Less than 20,Female,687
1,10,5,1,0,6,7,1,6,7,4,Less than 20,Female,645.4
0,0,0,1,0,1,1,2,0,0,0,51 or more,Female,576.9
1,3,2,1,4,3,8,1,2,5,2,Less than 20,Female,614.4
